ID_IE,Time_Acrtive_Learn_Students_min,Duration_Lesson_min,Total_No_Students,Work_Shift_G7,Giving_Excercise,How_to_check_solutn__3,Frequency_Suggestion_Clues,Advice_Consultation_Students,How_to_check_solutn__2,Instruction_Try_Wrong_Solutions,Giving_HW,Walk_through_Desks,Homework_Given_G7,HM_Observe,HM_Suggestion,frequency_HW_G7_e,timing_check_HW_G7_e__1,timing_check_HW_G7_e__2,timing_check_HW_G7_e__3,timing_check_HW_G7_e__4,Class_AM_G8_f__1,Class_AM_G8_f__2,Class_AM_G8_f__3,Class_AM_G8_f__4,Class_AM_G8_f__5,Class_AM_G8_f__6,Class_PM_G8_f__1,Class_PM_G8_f__2,Class_PM_G8_f__3,Class_PM_G8_f__4,Class_PM_G8_f__5,Class_PM_G8_f__6,Teaching_Grade_f__1,Teaching_Grade_f__2,Teaching_Grade_f__3,Teaching_Grade_f__4,Teaching_Grade_f__5,Teaching_Grade_f__6,Teaching_Grade_f__7,Teaching_Grade_f__8,Teaching_Grade_f__9,Teaching_other_subject_G7,adjust_delay_class_e__5,Check_annl_plan_e,RP_topics,RP_topics_1_e,RP_topics_2_e,RP_topics_3_e,lesson_text_G7_e__1,lesson_text_G7_e__2,lesson_text_G7_e__3,lesson_text_G7_e__4,lesson_text_G7_e__5,lesson_text_G7_e__6,use_text_plan_e__1,use_text_plan_e__2,use_text_plan_e__3,use_text_plan_e__4,use_text_plan_e__5,use_text_plan_e__6,Multigrade_G7,Topic_suggest_HM_e__1,Topic_suggest_HM_e__2,Topic_suggest_HM_e__3,Topic_suggest_HM_e__4,Topic_suggest_HM_e__5,Topic_suggest_HM_e__6,Usage_Teachers_Guide_G7,Teacher_Guide_by_JICA_G7,Grade,department,urban.rural,treatment,treatment_d,Teacher_Age,Teacher_Sex,Ttl_teaching_periods,Teaching_Grade,Year_Start_teach,Long_leave,duration_leave_yrs,Academic_History,Academic_History_Others,Highest_Degree_highschool,Highest_Degree_professorate,Highest_Degree_bachelor,Highest_Degree_master,Highest_Degree_doctor,Highest_Degree_other,Teachr_Qualification__1,Teachr_Qualification__2,Teachr_Qualification__3,Teachr_Qualification__4,Teachr_Qualification__5,Teachr_Qualification__6,Teachr_Qualification__7,Teachr_Qualification__8,Teachr_Apontmt_Post__1,Teachr_Apontmt_Post__2,Teachr_Apontmt_Post__3,Teachr_Apontmt_Post__4,solve_quetn_tchr_frq_e,Anlnl_Plan_e,RP_Participate,RP_Frequency,No_Students_F_G7,No_Students_M_G7,No_Students_Ttl_G7,Confirmation_HW,Review_HW,Excercise_Oral_Written,How_to_check_solutn__1,How_to_check_solutn__4,How_to_check_solutn__5,How_to_check_solutn__6,How_to_check_solutn__7,Giving_Correct_Answer,Time_Active_Learning_min,Year_Start_teach_r,HM_Sex_e2,HM_Age_e2,Year_HM_ttl_e2,Year_HM_this_school_e2,HM_Highest_Degree_highschool,HM_Highest_Degree_bachelor,HM_Highest_Degree_master,HM_Highest_Degree_doctor,HM_Highest_Degree_professorate,HM_Highest_Degree_other,HM_Teacher_Title__1_e2,HM_Teacher_Title__2_e2,HM_Teacher_Title__3_e2,HM_Degree_Teacher__1_e2,HM_Degree_Teacher__2_e2,HM_Degree_Teacher__3_e2,HM_Degree_Teacher__4_e2,HM_Degree_Teacher__5_e2,HM_Degree_Teacher__6_e2,HM_Degree_Teacher__7_e2,HM_Degree_Teacher__8_e2,Number_G2_Students_AM_r,Number_G7_Students_AM_r,Number_G2_Students_PM_r,Number_G7_Students_PM_r,Number_total_Students,School_Facility__1,School_Facility__2,School_Facility__3,School_Facility__4,School_Facility__5,School_Facility__6,School_Facility__7,School_Facility__8,Donor_Project,Donor_Project__2,Donor_Project__3,Donor_Project__4,Donor_Project__5,Donor_Project__6,Donor_Project__7,Donor_Project__8,Donor_Project__9,Donor_Project__10,Donor_Project__11,Donor_Project__12,Donor_Project__13,Donor_Project__14,Donor_Project__15,Donor_Project__16,Donor_Project__17,Donor_Project__18,Donor_Project__19,Donor_Project__20,Grade_Observed_f_g7,Grade_Observed_f_g8,Grade_Observed_f_g9,timing_end,timing_fus,treatment_2018,treatment_2019,Percentage_Time_Active_Learn_Students_min,Multigrade_G7_2018,Multigrade_G7_2019,Total_No_Students_2018,Total_No_Students_2019
414472,24,50,14,1,1,1,1,0,1,1,0,1,4,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,22,1,25,0,2017,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,3,10,9,19,2,2,1,0,0,0,1,0,1,24,2,1,62,10,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,20,0,0,196,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,48,0,0,14,0
414472,15,45,15,1,1,1,1,0,0,1,0,1,3,5,4,3,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,0,0,3,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,22,1,25,0,2017,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,3,10,9,19,2,2,1,0,0,0,1,0,1,24,2,1,62,10,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,20,0,0,196,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,33.33,0,0,0,15
428374,5,40,20,3,1,1,1,0,1,1,1,1,2,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Urbana,Control,0,26,1,50,0,2013,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,12,14,26,1,1,2,0,0,1,1,0,1,11,6,1,58,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,27,27,20,15,374,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,12.5,0,0,20,0
427207,0,60,10,2,1,1,1,0,0,1,1,1,4,4,2,3,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3,1,1,2,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,7,SAN MIGUEL,Urbana,Control,0,26,1,25,0,2012,1,1,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,8,6,14,2,2,2,0,1,1,0,0,1,16,6,0,53,7,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,0,15,138,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,10
427207,1,47,11,2,1,1,1,1,1,0,1,1,4,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,7,SAN MIGUEL,Urbana,Control,0,26,1,25,0,2012,1,1,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,8,6,14,2,2,2,0,1,1,0,0,1,16,6,0,53,7,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,0,15,138,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2.13,0,0,11,0
418919,22,45,6,1,1,1,1,1,1,1,1,1,4,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,7,SAN MIGUEL,Rural,Treatment,1,28,1,5,0,2014,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,6,10,16,1,1,2,0,0,0,1,0,1,15,5,1,52,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,22,17,0,0,141,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,48.89,0,0,6,0
418919,7,45,12,1,1,1,1,0,1,1,0,1,4,4,1,3,1,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,0,1,3,1,1,2,2,0,0,1,1,1,0,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Treatment,1,28,1,5,0,2014,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,6,10,16,1,1,2,0,0,0,1,0,1,15,5,1,52,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,22,17,0,0,141,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,15.56,0,1,0,12
418068,4,45,16,2,1,1,1,1,1,0,1,1,3,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,2,7,SAN MIGUEL,Rural,Treatment,1,28,1,50,0,2013,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,2,10,7,17,1,1,2,0,0,1,1,0,1,2,6,0,51,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,19,0,0,19,149,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,8.89,0,0,16,0
418068,15,45,15,2,1,1,1,1,1,1,1,1,2,4,4,3,1,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,2,1,1,2,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,7,SAN MIGUEL,Rural,Treatment,1,28,1,50,0,2013,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,2,10,7,17,1,1,2,0,0,1,1,0,1,2,6,0,56,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,0,0,19,149,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,33.33,0,1,0,15
415466,11,45,23,1,1,1,1,0,1,1,1,1,3,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,25,1,25,0,2014,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,3,14,10,24,2,2,2,0,0,1,1,0,1,17,5,0,49,6,3,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,18,29,0,0,137,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,24.44,0,0,23,0
415726,7,45,18,2,1,1,1,0,0,1,1,1,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,54,1,5,1,2002,2,0,2,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,2,12,11,23,1,1,2,0,0,1,0,1,1,4,17,0,45,20,9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,31,0,0,22,158,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,15.56,1,0,18,0
415726,9,45,13,NA,1,1,1,0,0,1,0,1,4,4,4,3,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3,2,NA,NA,NA,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,54,1,5,1,2002,2,0,2,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,2,12,11,23,1,1,2,0,0,1,0,1,1,4,17,0,45,20,9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,31,0,0,22,158,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,20,0,0,0,13
416816,22,50,16,1,1,1,1,1,0,1,0,1,4,4,1,2,1,1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,0,2,1,1,1,2,0,0,1,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Treatment,1,50,0,25,0,1992,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,14,12,26,2,2,2,0,1,0,0,0,1,21,27,1,54,10,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,24,26,0,0,218,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,44,0,0,0,16
416816,19,45,26,1,1,1,1,1,1,1,0,1,4,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Treatment,1,50,0,25,0,1992,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,2,14,12,26,2,2,2,0,1,0,0,0,1,21,27,1,54,10,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,24,26,0,0,218,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,42.22,0,0,26,0
417248,7,45,8,1,1,1,1,1,0,1,1,1,4,5,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,47,0,50,0,1996,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,1,2,7,2,9,1,1,1,0,0,0,1,1,1,4,23,0,47,7,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,15,9,0,0,134,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,15.56,0,0,8,0
419730,8,40,19,1,1,1,1,0,1,0,1,1,4,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,37,0,25,0,2006,2,0,4,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,NA,13,10,23,2,2,2,0,0,1,1,0,1,8,13,1,54,16,2,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,44,52,0,13,382,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,20,1,0,19,0
419730,18,35,18,1,1,1,1,1,1,1,0,1,4,3,1,3,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Treatment,1,37,0,25,0,2006,2,0,4,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,NA,13,10,23,2,2,2,0,0,1,1,0,1,8,13,1,36,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,44,52,0,13,382,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,51.43,0,0,0,18
432913,0,45,9,2,1,0,0,0,1,0,0,0,4,4,4,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,1,1,1,0,0,2,2,NA,NA,NA,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,7,SAN MIGUEL,Rural,Control,0,45,0,25,0,2003,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,3,5,8,13,1,1,2,0,0,0,1,1,1,4,16,0,50,9,9,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,22,0,0,26,224,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,9
432913,4,45,11,2,1,0,1,1,0,0,1,1,4,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,7,SAN MIGUEL,Rural,Control,0,45,0,25,0,2003,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,3,5,8,13,1,1,2,0,0,0,1,1,1,4,16,0,50,9,9,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,22,0,0,26,224,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,8.89,0,0,11,0
432229,3,45,16,1,1,1,1,1,0,0,0,1,3,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,7,SAN MIGUEL,Rural,Control,0,34,1,25,0,2012,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,1,2,12,11,23,2,2,1,0,0,1,1,0,1,1,7,0,59,14,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,26,2,0,247,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,6.67,0,0,16,0
432229,1,45,18,1,1,0,1,0,0,1,0,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,0,1,3,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,7,SAN MIGUEL,Rural,Control,0,34,1,25,0,2012,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,1,2,12,11,23,2,2,1,0,0,1,1,0,1,1,7,0,59,14,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,26,2,0,247,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2.22,0,0,0,18
430300,0,39,23,1,0,0,0,0,0,0,1,1,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,7,SAN MIGUEL,Rural,Control,0,50,0,25,0,1992,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,NA,15,11,26,2,2,3,1,0,0,0,0,3,2,27,1,60,16,16,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,33,28,30,28,515,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,23,0
430300,9,38,18,1,1,1,1,0,0,0,0,1,3,5,4,2,1,1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,2,1,1,2,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,7,SAN MIGUEL,Rural,Control,0,50,0,25,0,1992,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,NA,15,11,26,2,2,3,1,0,0,0,0,3,2,27,1,60,16,16,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,33,28,30,28,515,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,23.68,0,0,0,18
434443,25,45,10,1,1,1,1,0,1,1,1,1,4,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,0,1,1,0,1,0,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Control,0,39,0,25,0,2001,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,1,1,3,5,6,11,2,2,1,0,0,1,1,1,1,26,18,1,53,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,14,13,0,0,133,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,55.56,0,0,10,0
434443,10,45,11,1,1,1,1,0,0,1,1,1,3,3,3,3,0,1,1,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,3,1,2,NA,NA,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,7,SAN MIGUEL,Rural,Control,0,39,0,25,0,2001,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,1,1,3,5,6,11,2,2,1,0,0,1,1,1,1,26,18,0,49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,13,0,0,133,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,22.22,0,0,0,11
418596,1,45,21,2,1,1,1,0,1,1,1,1,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,7,SAN MIGUEL,Rural,Treatment,1,45,1,50,0,1995,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0,NA,13,9,22,2,2,1,0,0,1,1,1,1,2,24,1,50,2,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,38,0,0,45,317,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.22,0,0,21,0
418596,14,61,21,2,1,1,0,0,1,1,1,1,4,2,2,2,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,3,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,45,1,50,0,1995,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0,NA,13,9,22,2,2,1,0,0,1,1,1,1,2,24,1,50,2,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,38,0,0,45,317,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,22.95,0,0,0,21
420786,29,50,11,1,1,1,1,1,1,1,0,1,4,5,1,3,1,1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,0,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Treatment,1,47,0,25,0,2004,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,2,6,6,12,2,2,1,0,1,0,0,0,2,6,15,0,53,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,12,14,0,0,86,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,58,0,0,0,11
420786,8,45,9,1,1,1,1,0,0,1,0,1,4,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Treatment,1,47,0,25,0,2004,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,2,6,6,12,2,2,1,0,1,0,0,0,2,6,15,0,53,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,12,14,0,0,86,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,17.78,0,0,9,0
419634,13,45,18,1,1,1,1,1,1,1,1,1,4,1,1,2,0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,3,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Treatment,1,38,0,25,0,2007,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,1,1,4,9,14,23,2,2,1,0,1,0,0,0,1,7,12,0,52,24,18,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,33,53,0,0,325,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,28.89,0,0,0,18
